################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.9988785255766648E+00 a      3090     1    12     2    10
  1.7811472482260468E-01 a      3091     1    12     2    11
  2.7225889204576004E+00 a      3092     1    12     2    12
  8.5383938729304298E-01 a      3093     1    12     2    13
  5.3507056924677732E-01 a      3094     1    12     2    14
  6.1157569616415286E-01 a      3095     1    12     2    15
 -1.8441614080946427E+00 a      3096     1    12     2    16
 -1.4649212450713847E-01 a      3097     1    12     2    17
  2.9846092542553970E-01 a      3098     1    12     2    18
 -1.2547852063259355E+00 a      3099     1    12     2    19
  5.8452091515131988E-01 a      3100     1    12     2    20
 -9.1187813343849444E-01 a      3101     1    12     2    21
  1.6410793071082683E+00 a      3102     1    12     2    22
  5.3853661545979392E-01 a      3103     1    13     2     1
  8.9187195491848259E-01 a      3104     1    13     2     2
  8.1355721987892671E-01 a      3105     1    13     2     3
  9.4962598565441558E-01 a      3106     1    13     2     4
  1.2807131009555828E+00 a      3107     1    13     2     5
 -3.4227553018823548E-01 a      3108     1    13     2     6
 -4.2336836100880981E-01 a      3109     1    13     2     7
 -6.7332018545509920E-01 a      3110     1    13     2     8
  6.0566311648673721E-01 a      3111     1    13     2     9
  7.7292568913321985E-03 a      3112     1    13     2    10
 -7.5096209772699074E-01 a      3113     1    13     2    11
  1.0811900950381590E+00 a      3114     1    13     2    12
  7.0265566958180792E-01 a      3115     1    13     2    13
 -7.9278715958941581E-01 a      3116     1    13     2    14
  3.2590023298042359E-01 a      3117     1    13     2    15
  3.5526450028920835E+00 a      3118     1    13     2    16
 -1.4161058541482913E-01 a      3119     1    13     2    17
  1.0142520411605309E+00 a      3120     1    13     2    18
 -2.4104662295594212E-01 a      3121     1    13     2    19
 -6.1939149703010499E-01 a      3122     1    13     2    20
 -6.8611611634738634E-01 a      3123     1    13     2    21
 -5.9476344672478609E-01 a      3124     1    13     2    22
 -1.0710442159404121E+00 a      3125     1    14     2     1
  1.3484665919008758E+00 a      3126     1    14     2     2
  2.8646194986626666E-01 a      3127     1    14     2     3
 -3.3994109549771401E-01 a      3128     1    14     2     4
  3.8179512370768592E-01 a      3129     1    14     2     5
  5.5282950045662571E-01 a      3130     1    14     2     6
 -2.1662852696101136E+00 a      3131     1    14     2     7
 -2.0314141594686738E-01 a      3132     1    14     2     8
 -5.4718104021317424E-02 a      3133     1    14     2     9
  1.0801606782711379E+00 a      3134     1    14     2    10
 -5.4367545290992725E-01 a      3135     1    14     2    11
 -1.3131783724430190E-01 a      3136     1    14     2    12
  4.3661483696476355E-01 a      3137     1    14     2    13
  5.4353779243529232E-01 a      3138     1    14     2    14
 -4.4411645013727985E-01 a      3139     1    14     2    15
  8.8019142765049043E+00 a      3140     1    14     2    16
  3.0360880328110773E-01 a      3141     1    14     2    17
 -9.5013192563358195E-01 a      3142     1    14     2    18
 -4.1946526823354086E-01 a      3143     1    14     2    19
 -1.9901316966367238E-01 a      3144     1    14     2    20
 -6.6744455148895510E-01 a      3145     1    14     2    21
 -2.4732661756410518E-01 a      3146     1    14     2    22
  2.9164622041950983E-01 a      3147     1    15     2     1
  1.8836568270185829E+00 a      3148     1    15     2     2
 -5.4888819095126351E-01 a      3149     1    15     2     3
  7.6437890712846635E-01 a      3150     1    15     2     4
  2.6763901303764657E+00 a      3151     1    15     2     5
 -1.4796086446400070E-01 a      3152     1    15     2     6
 -4.0953513643571577E+00 a      3153     1    15     2     7
  5.7413300565467595E-01 a      3154     1    15     2     8
  1.4389537777589139E+00 a      3155     1    15     2     9
 -1.0773918290410835E-01 a      3156     1    15     2    10
 -2.0790365564130306E+00 a      3157     1    15     2    11
 -1.8163530060529183E+00 a      3158     1    15     2    12
  2.6237093967039876E-01 a      3159     1    15     2    13
 -7.8535738249691900E-01 a      3160     1    15     2    14
  5.6719643901570738E-01 a      3161     1    15     2    15
  1.0356245922530791E+01 a      3162     1    15     2    16
  8.6321482709874597E-01 a      3163     1    15     2    17
  8.8463068975793424E-01 a      3164     1    15     2    18
 -7.9053639094660866E-01 a      3165     1    15     2    19
  9.6134759772012268E-01 a      3166     1    15     2    20
  1.2443512425130608E-01 a      3167     1    15     2    21
  1.7586867461132244E-01 a      3168     1    15     2    22
 -1.3608916519416522E-01 a      3169     1    16     2     1
  1.6720163976055016E+00 a      3170     1    16     2     2
 -5.0052721587214444E-01 a      3171     1    16     2     3
  6.9398148626432843E-01 a      3172     1    16     2     4
  5.7730203059744745E-01 a      3173     1    16     2     5
 -2.8354389772977612E-01 a      3174     1    16     2     6
 -8.1293933756969816E-01 a      3175     1    16     2     7
 -1.4533868400539640E-01 a      3176     1    16     2     8
  3.2384253168494148E-01 a      3177     1    16     2     9
  9.0590611245230768E-02 a      3178     1    16     2    10
 -1.0060761499398849E+00 a      3179     1    16     2    11
  5.4543794946701663E-01 a      3180     1    16     2    12
  1.2496023363451878E+00 a      3181     1    16     2    13
  1.2102886507953879E-01 a      3182     1    16     2    14
  2.3167290115847944E-01 a      3183     1    16     2    15
  5.4597262342674471E+00 a      3184     1    16     2    16
  1.9801469118297915E-01 a      3185     1    16     2    17
 -9.1297007579424649E-01 a      3186     1    16     2    18
 -7.7679205584658906E-01 a      3187     1    16     2    19
 -4.2771148633816247E-01 a      3188     1    16     2    20
  3.8784456101552839E-01 a      3189     1    16     2    21
 -1.5267298702322449E+00 a      3190     1    16     2    22
  6.5978725168965829E-02 a      3191     1    17     2     1
  5.4051488600034303E-01 a      3192     1    17     2     2
 -1.0093191029828765E+00 a      3193     1    17     2     3
  7.3338706182488667E-01 a      3194     1    17     2     4
 -4.7719455518014881E-01 a      3195     1    17     2     5
 -7.0347615314333245E-01 a      3196     1    17     2     6
  2.7806305207148725E+00 a      3197     1    17     2     7
  5.3025994235686302E-01 a      3198     1    17     2     8
 -9.8375853192025975E-01 a      3199     1    17     2     9
 -3.9882961362657526E-01 a      3200     1    17     2    10
 -2.5018051010511889E-02 a      3201     1    17     2    11
  2.3546386191563982E+00 a      3202     1    17     2    12
 -4.4291884188653480E-01 a      3203     1    17     2    13
 -2.5754678260731506E-01 a      3204     1    17     2    14
 -1.0157704442123261E+00 a      3205     1    17     2    15
 -1.5097401277919076E+00 a      3206     1    17     2    16
  5.9368333995372047E-01 a      3207     1    17     2    17
 -7.6571348225679445E-02 a      3208     1    17     2    18
 -5.3653422862968392E-01 a      3209     1    17     2    19
 -2.3817251602412509E-01 a      3210     1    17     2    20
  3.4669534388445478E-01 a      3211     1    17     2    21
  1.3645963826458265E+00 a      3212     1    17     2    22
  9.6944829445770375E-01 a      3213     1    18     2     1
  1.0478692638507565E+00 a      3214     1    18     2     2
  2.9558626354739248E-01 a      3215     1    18     2     3
  8.9630972907626594E-01 a      3216     1    18     2     4
  1.7427776972741391E+00 a      3217     1    18     2     5
 -6.0826885568924993E-01 a      3218     1    18     2     6
  1.0567174294555657E+00 a      3219     1    18     2     7
  5.4236470975312212E-01 a      3220     1    18     2     8
  9.0843398408968420E-03 a      3221     1    18     2     9
 -9.8018519205024940E-02 a      3222     1    18     2    10
 -1.9499525242961810E+00 a      3223     1    18     2    11
  1.3559046821344272E+00 a      3224     1    18     2    12
  1.4426754772099708E+00 a      3225     1    18     2    13
 -5.6208169103343497E-01 a      3226     1    18     2    14
  9.6213406501258036E-02 a      3227     1    18     2    15
  3.0527978656297523E+00 a      3228     1    18     2    16
 -2.9140957579163546E-01 a      3229     1    18     2    17
 -2.7153404832607014E-01 a      3230     1    18     2    18
 -4.1353960251004698E-02 a      3231     1    18     2    19
  3.3022625541818514E-02 a      3232     1    18     2    20
 -6.2818430121573998E-01 a      3233     1    18     2    21
 -4.5378128231184112E-01 a      3234     1    18     2    22
  1.0413206949082607E-02 a      3235     1    19     2     1
  8.3479300662483505E-02 a      3236     1    19     2     2
 -8.2636465028161810E-01 a      3237     1    19     2     3
 -9.5656544159276224E-01 a      3238     1    19     2     4
 -2.5799257374298457E-01 a      3239     1    19     2     5
  4.9801932239927349E-01 a      3240     1    19     2     6
 -1.1826214069647616E+00 a      3241     1    19     2     7
  5.0345508466503019E-01 a      3242     1    19     2     8
 -3.1134703388655577E-01 a      3243     1    19     2     9
  4.6802626826353760E-01 a      3244     1    19     2    10
 -1.3035938461057736E-01 a      3245     1    19     2    11
  4.1810456455587897E-01 a      3246     1    19     2    12
  4.4050528251544907E-01 a      3247     1    19     2    13
  1.2477292713969403E-01 a      3248     1    19     2    14
 -7.1038545784262874E-01 a      3249     1    19     2    15
  5.6825084117723330E+00 a      3250     1    19     2    16
  1.0724925513779013E+00 a      3251     1    19     2    17
 -1.1388436475511272E+00 a      3252     1    19     2    18
  4.1407390595218507E-01 a      3253     1    19     2    19
  5.1788815152728895E-01 a      3254     1    19     2    20
 -1.8160570463099898E-01 a      3255     1    19     2    21
 -8.2361331961544360E-01 a      3256     1    19     2    22
 -1.1274830873552538E-01 a      3257     1    20     2     1
 -3.1132289833381038E-01 a      3258     1    20     2     2
 -1.2326298766189676E+00 a      3259     1    20     2     3
  4.5881660145864889E-01 a      3260     1    20     2     4
  4.7932742911174619E-01 a      3261     1    20     2     5
 -5.3099754171559033E-01 a      3262     1    20     2     6
  3.2752412859583191E+00 a      3263     1    20     2     7
 -1.5272123874166185E-01 a      3264     1    20     2     8
 -4.2072184170878546E-01 a      3265     1    20     2     9
  4.0360419778686335E-01 a      3266     1    20     2    10
  1.2109286695400299E+00 a      3267     1    20     2    11
  1.2829411110945943E+00 a      3268     1    20     2    12
 -4.0090523607568967E-01 a      3269     1    20     2    13
 -6.2342115120540398E-01 a      3270     1    20     2    14
 -8.1641330405393320E-01 a      3271     1    20     2    15
 -3.3941407645846922E+00 a      3272     1    20     2    16
 -3.9895777159579754E-01 a      3273     1    20     2    17
 -2.2218920293361508E-01 a      3274     1    20     2    18
  3.9352267214224496E-01 a      3275     1    20     2    19
  2.5472359169045439E-01 a      3276     1    20     2    20
 -3.5777561141395892E-01 a      3277     1    20     2    21
 -3.8449748493927766E-01 a      3278     1    20     2    22
  8.5055498769151125E-02 a      3279     1    21     2     1
  8.1566711324360130E-01 a      3280     1    21     2     2
 -2.1222698172300297E-01 a      3281     1    21     2     3
  6.2559218308766118E-01 a      3282     1    21     2     4
  6.4556312371887625E-01 a      3283     1    21     2     5
  4.0258108496718942E-01 a      3284     1    21     2     6
  9.9375519787139516E-02 a      3285     1    21     2     7
 -2.4634023689826057E-01 a      3286     1    21     2     8
  9.2444311952539049E-01 a      3287     1    21     2     9
  1.5378605885214709E+00 a      3288     1    21     2    10
 -1.3410329837216393E+00 a      3289     1    21     2    11
 -1.9716302404137176E-01 a      3290     1    21     2    12
  3.7688748059659982E-01 a      3291     1    21     2    13
 -8.4572383968456977E-01 a      3292     1    21     2    14
 -3.9387960493501512E-01 a      3293     1    21     2    15
  6.8309038788917213E+00 a      3294     1    21     2    16
  8.0918306274236429E-01 a      3295     1    21     2    17
 -7.4333382616544541E-01 a      3296     1    21     2    18
 -8.4431209336887425E-01 a      3297     1    21     2    19
 -5.7656289832657770E-01 a      3298     1    21     2    20
  5.6933052904958181E-01 a      3299     1    21     2    21
 -1.7345663083037674E-01 a      3300     1    21     2    22
  7.4347894365524836E-01 a      3301     1    22     2     1
  5.7086978131556006E-02 a      3302     1    22     2     2
 -4.9583099769384026E-01 a      3303     1    22     2     3
 -6.1796879542750516E-01 a      3304     1    22     2     4
  4.5299744334256675E-01 a      3305     1    22     2     5
 -9.2366091678880757E-01 a      3306     1    22     2     6
 -1.5589487376353675E+00 a      3307     1    22     2     7
 -3.8701959885613718E-01 a      3308     1    22     2     8
  2.1934480830995406E-01 a      3309     1    22     2     9
