################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8203586618127060E-01 a      1335     0    61     1    15
  1.2002150222337531E+00 a      1336     0    61     1    16
  6.1161727529416676E-01 a      1337     0    61     1    17
 -1.8281976658128531E+00 a      1338     0    61     1    18
  4.7577936722803416E-01 a      1339     0    61     1    19
 -1.0544917181740292E+00 a      1340     0    61     1    20
  4.0289517714873874E-01 a      1341     0    61     1    21
 -1.5357775058261172E+00 a      1342     0    61     1    22
 -7.2053125339374280E-01 a      1343     0    62     1     1
 -4.6180635534507525E-01 a      1344     0    62     1     2
 -4.6917653167769119E-01 a      1345     0    62     1     3
 -2.5184347166811566E-01 a      1346     0    62     1     4
 -4.0475389414618652E-02 a      1347     0    62     1     5
  5.0155110010274595E-01 a      1348     0    62     1     6
 -6.8162422932812883E-01 a      1349     0    62     1     7
 -1.9597055488568211E+00 a      1350     0    62     1     8
  6.8761661811790631E-01 a      1351     0    62     1     9
 -5.4063478664495024E-01 a      1352     0    62     1    10
 -5.3716495466680073E-02 a      1353     0    62     1    11
 -4.5100654363035636E-01 a      1354     0    62     1    12
  4.5768907891293975E-01 a      1355     0    62     1    13
 -6.4139398842207662E-01 a      1356     0    62     1    14
  5.1187031555458740E-01 a      1357     0    62     1    15
 -1.8428948393631817E+00 a      1358     0    62     1    16
  1.7613318781419431E+00 a      1359     0    62     1    17
  6.8701296862973460E-01 a      1360     0    62     1    18
  2.1676543384015953E-01 a      1361     0    62     1    19
  1.8400800319314516E+00 a      1362     0    62     1    20
  1.6666368536455385E+00 a      1363     0    62     1    21
 -3.2528623737831264E-01 a      1364     0    62     1    22
  1.1808929736847460E+00 a      1365     0    63     1     1
  1.2135256888656654E-01 a      1366     0    63     1     2
 -3.8288326459962141E-01 a      1367     0    63     1     3
  9.3228101744106917E-01 a      1368     0    63     1     4
  5.1262040144136978E-01 a      1369     0    63     1     5
 -6.3643172797755121E-01 a      1370     0    63     1     6
 -3.6431886105381434E-01 a      1371     0    63     1     7
  9.6676555503867079E-01 a      1372     0    63     1     8
 -7.8064092339903179E-01 a      1373     0    63     1     9
 -2.8886488047479120E-01 a      1374     0    63     1    10
 -4.7410045812602059E-01 a      1375     0    63     1    11
 -6.0466166970457376E-02 a      1376     0    63     1    12
 -2.6484177384255042E-01 a      1377     0    63     1    13
  7.7694837940011252E-01 a      1378     0    63     1    14
 -2.5938752049479630E-01 a      1379     0    63     1    15
  2.4147984027106859E-01 a      1380     0    63     1    16
  2.3971302985412737E-02 a      1381     0    63     1    17
  4.6749947914837986E-01 a      1382     0    63     1    18
  7.5053229617975192E-01 a      1383     0    63     1    19
 -4.9903303487058259E-01 a      1384     0    63     1    20
 -4.5431733413478115E-01 a      1385     0    63     1    21
 -6.1938692443713583E-01 a      1386     0    63     1    22
  9.8100971214824673E-01 a      1387     0    64     1     1
  8.2070961625099759E-01 a      1388     0    64     1     2
 -1.6851480050973457E+00 a      1389     0    64     1     3
  1.9769942617838790E-01 a      1390     0    64     1     4
  2.2029813232596865E-01 a      1391     0    64     1     5
 -2.8382617108954972E-01 a      1392     0    64     1     6
  1.1603658951197844E-01 a      1393     0    64     1     7
 -6.3518872676338090E-01 a      1394     0    64     1     8
 -3.7831641673728311E-01 a      1395     0    64     1     9
 -1.9188364607051520E-01 a      1396     0    64     1    10
 -4.4261045104563641E-02 a      1397     0    64     1    11
  1.2419583214010126E+00 a      1398     0    64     1    12
  2.1798019029247689E-01 a      1399     0    64     1    13
  1.9492080954052779E-01 a      1400     0    64     1    14
  6.8090115285571751E-01 a      1401     0    64     1    15
  2.0488717638039322E-01 a      1402     0    64     1    16
 -1.7736331926613355E-01 a      1403     0    64     1    17
 -6.0009681970002715E-01 a      1404     0    64     1    18
 -2.8657748689728487E-03 a      1405     0    64     1    19
  1.8576918962620942E-01 a      1406     0    64     1    20
  2.0685257052781270E-01 a      1407     0    64     1    21
 -6.4202375144590140E-01 a      1408     0    64     1    22
  6.7429850145256431E-01 a      1409     0    65     1     1
 -8.9220828252520035E-01 a      1410     0    65     1     2
  7.3175177456252671E-01 a      1411     0    65     1     3
  1.2952809425674074E+00 a      1412     0    65     1     4
 -1.0930640815474417E+00 a      1413     0    65     1     5
  3.5963044299710550E-01 a      1414     0    65     1     6
 -1.5995952954378063E+00 a      1415     0    65     1     7
  1.5533557571896128E+00 a      1416     0    65     1     8
 -7.2164055690968698E-01 a      1417     0    65     1     9
  1.6556007733802769E+00 a      1418     0    65     1    10
 -9.4322822954706276E-01 a      1419     0    65     1    11
  7.5668775599851601E-01 a      1420     0    65     1    12
  1.8548488333744650E+00 a      1421     0    65     1    13
  6.5461489106548847E-03 a      1422     0    65     1    14
 -8.3857693822426427E-01 a      1423     0    65     1    15
  4.7281279848295993E-01 a      1424     0    65     1    16
 -2.6190955636377605E-01 a      1425     0    65     1    17
  7.0724378805686339E-01 a      1426     0    65     1    18
 -4.8193218886025785E-01 a      1427     0    65     1    19
  8.8202522336752787E-01 a      1428     0    65     1    20
  3.4575249636283112E-01 a      1429     0    65     1    21
 -9.9866988586098115E-01 a      1430     0    65     1    22
  1.1848887118655431E+00 a      1431     0    66     1     1
  7.0470488009041432E-01 a      1432     0    66     1     2
 -4.9205210664727861E-01 a      1433     0    66     1     3
 -2.8207953262788410E-01 a      1434     0    66     1     4
  1.9409127048778921E-01 a      1435     0    66     1     5
 -7.6151524851582414E-02 a      1436     0    66     1     6
 -1.2884181660262701E+00 a      1437     0    66     1     7
  6.3258314568301377E-01 a      1438     0    66     1     8
  9.8793325928841325E-01 a      1439     0    66     1     9
  3.3630793100636031E-01 a      1440     0    66     1    10
  1.0637975206778882E+00 a      1441     0    66     1    11
  4.5350022785343003E-01 a      1442     0    66     1    12
  2.5765843171409238E-02 a      1443     0    66     1    13
  1.4489366512696451E+00 a      1444     0    66     1    14
 -4.5681169331751703E-01 a      1445     0    66     1    15
  2.3259875913246059E-01 a      1446     0    66     1    16
 -1.1079005556051502E+00 a      1447     0    66     1    17
 -8.8434861996282296E-02 a      1448     0    66     1    18
  8.9257180678190839E-01 a      1449     0    66     1    19
  8.3682145288570198E-01 a      1450     0    66     1    20
  2.2123769598042106E-01 a      1451     0    66     1    21
 -2.9792931114257132E-01 a      1452     0    66     1    22
 -3.1673582116732257E-01 a      1453     0    67     1     1
 -5.8388762499479430E-01 a      1454     0    67     1     2
  1.0268570226815867E+00 a      1455     0    67     1     3
 -3.0933814244993479E-01 a      1456     0    67     1     4
  4.8127723283413942E-01 a      1457     0    67     1     5
  1.7235479825726321E-01 a      1458     0    67     1     6
 -1.8827489306219274E+00 a      1459     0    67     1     7
  1.4040252572186010E-01 a      1460     0    67     1     8
  4.8355535683220091E-01 a      1461     0    67     1     9
 -4.1120707219098962E-01 a      1462     0    67     1    10
  9.5659389843672171E-01 a      1463     0    67     1    11
  2.5179892537092900E-02 a      1464     0    67     1    12
  6.6812418061609824E-01 a      1465     0    67     1    13
  7.2601116959231826E-01 a      1466     0    67     1    14
 -8.5417267610721648E-01 a      1467     0    67     1    15
  2.9776885626357213E-01 a      1468     0    67     1    16
 -4.6765235270061617E-01 a      1469     0    67     1    17
  9.3652801055775647E-01 a      1470     0    67     1    18
  6.5951759693238821E-01 a      1471     0    67     1    19
 -2.9373456789792052E-01 a      1472     0    67     1    20
  6.6975626649556286E-01 a      1473     0    67     1    21
 -2.6738874104463189E-01 a      1474     0    67     1    22
  7.0349174086788191E-01 a      1475     0    68     1     1
  5.7837467457061656E-02 a      1476     0    68     1     2
  4.0360810374405381E-01 a      1477     0    68     1     3
 -3.3637900987133748E-02 a      1478     0    68     1     4
  2.8885038998608250E+00 a      1479     0    68     1     5
 -8.8544847813282102E-01 a      1480     0    68     1     6
 -1.6866538071343681E-02 a      1481     0    68     1     7
 -8.4969917057125810E-01 a      1482     0    68     1     8
  1.5106143045044274E+00 a      1483     0    68     1     9
 -2.3914955398688775E-01 a      1484     0    68     1    10
  5.5892794529026613E-01 a      1485     0    68     1    11
  1.8229101491963811E-02 a      1486     0    68     1    12
 -7.8097148977952713E-01 a      1487     0    68     1    13
 -5.5079975206463194E-01 a      1488     0    68     1    14
 -5.3985836274326993E-01 a      1489     0    68     1    15
  3.3476730582544201E-01 a      1490     0    68     1    16
  3.7530231621714549E-01 a      1491     0    68     1    17
  5.5425030612199255E-01 a      1492     0    68     1    18
 -1.3772585349028174E-01 a      1493     0    68     1    19
 -1.8512734287659030E+00 a      1494     0    68     1    20
  4.5696011950673182E-01 a      1495     0    68     1    21
 -8.3163302915757453E-01 a      1496     0    68     1    22
  9.6504555652746099E-02 a      1497     0    69     1     1
 -1.4212892273044542E-01 a      1498     0    69     1     2
  1.5965756454045992E+00 a      1499     0    69     1     3
  2.5648630880210693E-01 a      1500     0    69     1     4
 -1.1668800533832908E-01 a      1501     0    69     1     5
 -3.9711891359847185E-01 a      1502     0    69     1     6
  4.3015675289074434E-01 a      1503     0    69     1     7
 -5.4991614625242735E-01 a      1504     0    69     1     8
 -8.5737802173595973E-02 a      1505     0    69     1     9
 -9.6229932674661192E-02 a      1506     0    69     1    10
 -2.5109463238680224E-01 a      1507     0    69     1    11
 -4.0788369851226858E-01 a      1508     0    69     1    12
  7.8239735454091608E-01 a      1509     0    69     1    13
  4.5026278466672864E-01 a      1510     0    69     1    14
 -9.8529222043770892E-01 a      1511     0    69     1    15
 -3.7708877554850667E-01 a      1512     0    69     1    16
 -1.2334007563461080E-01 a      1513     0    69     1    17
  1.3176805282234307E+00 a      1514     0    69     1    18
  1.0071201512357522E+00 a      1515     0    69     1    19
 -9.0996909233932066E-01 a      1516     0    69     1    20
  1.1768198034352244E-01 a      1517     0    69     1    21
 -6.1085886273241929E-01 a      1518     0    69     1    22
  1.0926360500931984E+00 a      1519     0    70     1     1
  3.1748156618735751E-01 a      1520     0    70     1     2
  1.6329720046854841E+00 a      1521     0    70     1     3
  1.0153488567979438E+00 a      1522     0    70     1     4
 -1.7596357899258730E+00 a      1523     0    70     1     5
  5.0482088887324572E-01 a      1524     0    70     1     6
 -4.5000246200024185E-01 a      1525     0    70     1     7
  2.3687958143467938E-01 a      1526     0    70     1     8
  3.3739496038476630E-01 a      1527     0    70     1     9
  9.8952909508396925E-01 a      1528     0    70     1    10
 -1.1674056834991839E+00 a      1529     0    70     1    11
 -1.7535733825979249E-01 a      1530     0    70     1    12
 -6.5121279387916253E-01 a      1531     0    70     1    13
  2.1510961084799488E-01 a      1532     0    70     1    14
 -1.4339172053336657E+00 a      1533     0    70     1    15
  5.4510933996657152E-01 a      1534     0    70     1    16
 -7.9116313273584915E-01 a      1535     0    70     1    17
 -1.5867548846183988E+00 a      1536     0    70     1    18
 -2.9130745108663136E-01 a      1537     0    70     1    19
  1.1634675741558442E+00 a      1538     0    70     1    20
  2.5447565388632822E-02 a      1539     0    70     1    21
 -1.3189367011116216E-02 a      1540     0    70     1    22
 -3.5737741946730311E-01 a      1541     0    71     1     1
 -1.8882519183075297E+00 a      1542     0    71     1     2
 -1.9371123704611759E+00 a      1543     0    71     1     3
  8.3314257370613731E-01 a      1544     0    71     1     4
 -8.8707806595724026E-01 a      1545     0    71     1     5
 -1.5639556217073094E+00 a      1546     0    71     1     6
