################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.8615859655229005E-01 a      1276     0    58     1    22
 -7.5802297017400422E-01 a      1277     0    59     1     1
  5.0694076074281758E-01 a      1278     0    59     1     2
  3.8588614817309375E-01 a      1279     0    59     1     3
  6.3484758095197047E-02 a      1280     0    59     1     4
  8.0645385367379652E-01 a      1281     0    59     1     5
  1.2444220775226815E-01 a      1282     0    59     1     6
  7.1917742531700635E-01 a      1283     0    59     1     7
 -1.0659045107858103E-01 a      1284     0    59     1     8
  6.0216980338356352E-01 a      1285     0    59     1     9
 -3.8728462312943447E-02 a      1286     0    59     1    10
  4.7750521423418596E-01 a      1287     0    59     1    11
  4.5000838690391137E-01 a      1288     0    59     1    12
 -3.2155246180181202E-01 a      1289     0    59     1    13
 -9.3732616909611460E-02 a      1290     0    59     1    14
 -1.1629150382395738E-01 a      1291     0    59     1    15
  2.9436498345700091E-01 a      1292     0    59     1    16
  1.6296137877226599E-01 a      1293     0    59     1    17
  2.7966525998057729E-02 a      1294     0    59     1    18
  4.7825975335478010E-01 a      1295     0    59     1    19
  1.9125341185245717E-01 a      1296     0    59     1    20
 -3.5532651324240516E-01 a      1297     0    59     1    21
 -1.0620878400547296E+00 a      1298     0    59     1    22
  1.2814032351777269E+00 a      1299     0    60     1     1
  9.5614423882187083E-01 a      1300     0    60     1     2
 -1.0713786068536183E-02 a      1301     0    60     1     3
 -6.1763679324434428E-01 a      1302     0    60     1     4
 -6.4413752293357029E-01 a      1303     0    60     1     5
  4.2001692138726693E-01 a      1304     0    60     1     6
 -8.2543736556509373E-02 a      1305     0    60     1     7
 -1.5050596612685196E+00 a      1306     0    60     1     8
  7.5589197713648137E-01 a      1307     0    60     1     9
  1.5890413264900721E-01 a      1308     0    60     1    10
  1.4162138477871014E+00 a      1309     0    60     1    11
 -1.6858547343652714E+00 a      1310     0    60     1    12
  7.3640023529523813E-01 a      1311     0    60     1    13
 -5.8575131701683814E-01 a      1312     0    60     1    14
 -2.6100144335272235E+00 a      1313     0    60     1    15
  1.4008562612219522E+00 a      1314     0    60     1    16
 -4.8287591143558314E-03 a      1315     0    60     1    17
  1.6765767928857991E+00 a      1316     0    60     1    18
  1.2914359432625304E+00 a      1317     0    60     1    19
 -2.0364330399654329E-01 a      1318     0    60     1    20
  6.4305934358037953E-01 a      1319     0    60     1    21
  2.9335579129919270E-01 a      1320     0    60     1    22
  8.7902846537646873E-01 a      1321     0    61     1     1
 -4.8639026153890631E-02 a      1322     0    61     1     2
  6.5611473689122990E-01 a      1323     0    61     1     3
  1.8063647034859817E-01 a      1324     0    61     1     4
 -5.2006476390894274E-01 a      1325     0    61     1     5
 -9.4120656897556054E-02 a      1326     0    61     1     6
 -1.2756246738313819E+00 a      1327     0    61     1     7
  2.6300331116699543E-01 a      1328     0    61     1     8
 -3.5306702594168088E-01 a      1329     0    61     1     9
  1.5008746756158159E-02 a      1330     0    61     1    10
 -1.0540582482068737E+00 a      1331     0    61     1    11
 -4.4572957927251461E-01 a      1332     0    61     1    12
  6.5596513893239047E-02 a      1333     0    61     1    13
 -1.5866594507019895E+00 a      1334     0    61     1    14
 -6.8669495093733091E-01 a      1335     0    61     1    15
 -1.0842959494656066E+00 a      1336     0    61     1    16
  3.0417363186330376E-01 a      1337     0    61     1    17
  7.2440990308501241E-01 a      1338     0    61     1    18
  2.7296024101956795E-01 a      1339     0    61     1    19
 -1.0092376790030961E-02 a      1340     0    61     1    20
  7.1519149140197080E-01 a      1341     0    61     1    21
  4.9876730203026770E-01 a      1342     0    61     1    22
  1.3535565669133000E-02 a      1343     0    62     1     1
 -9.3610378324247678E-01 a      1344     0    62     1     2
 -1.8460320536657510E-01 a      1345     0    62     1     3
  5.8833825415268159E-01 a      1346     0    62     1     4
 -6.9717224644250964E-01 a      1347     0    62     1     5
  1.0856227520113559E+00 a      1348     0    62     1     6
  2.4368053924447247E-01 a      1349     0    62     1     7
 -5.0589338286474550E-01 a      1350     0    62     1     8
 -7.2817653308787200E-01 a      1351     0    62     1     9
  1.0880318397117497E+00 a      1352     0    62     1    10
  3.8679808934363108E-01 a      1353     0    62     1    11
 -5.1926542667103170E-01 a      1354     0    62     1    12
 -2.1502342117344915E+00 a      1355     0    62     1    13
  4.3236051261231434E-01 a      1356     0    62     1    14
  9.0221975670633092E-01 a      1357     0    62     1    15
  4.6690294353876249E-01 a      1358     0    62     1    16
  6.4520283551803670E-01 a      1359     0    62     1    17
  1.6228582166188604E-01 a      1360     0    62     1    18
  3.8071241551266394E-01 a      1361     0    62     1    19
 -7.6131854141732624E-01 a      1362     0    62     1    20
  2.3529694224056949E-01 a      1363     0    62     1    21
  1.2286000211388375E+00 a      1364     0    62     1    22
  7.5375990027105544E-01 a      1365     0    63     1     1
  5.2136733458203591E-02 a      1366     0    63     1     2
 -8.5629259391631540E-01 a      1367     0    63     1     3
 -6.3740352888211516E-01 a      1368     0    63     1     4
  9.1377611005395654E-01 a      1369     0    63     1     5
 -1.1665444186655001E-01 a      1370     0    63     1     6
  9.2811820914060383E-01 a      1371     0    63     1     7
  9.1072487862571117E-01 a      1372     0    63     1     8
  1.9267954399277771E+00 a      1373     0    63     1     9
  1.9361695726117512E-01 a      1374     0    63     1    10
 -4.2990332748292692E-01 a      1375     0    63     1    11
 -1.1285666394483147E-01 a      1376     0    63     1    12
  8.7008903889925460E-01 a      1377     0    63     1    13
  8.0261119918873958E-01 a      1378     0    63     1    14
 -8.1479823258952533E-01 a      1379     0    63     1    15
 -1.3545364781300995E-02 a      1380     0    63     1    16
  8.8809481568257287E-01 a      1381     0    63     1    17
  5.3887233286074421E-01 a      1382     0    63     1    18
 -5.3013053753797550E-02 a      1383     0    63     1    19
  1.8779973371361836E-01 a      1384     0    63     1    20
  1.0765926245504598E+00 a      1385     0    63     1    21
  4.2620488216447899E-01 a      1386     0    63     1    22
  5.8563156578544129E-01 a      1387     0    64     1     1
  7.4731609156934631E-01 a      1388     0    64     1     2
 -1.6998239430338749E-01 a      1389     0    64     1     3
  3.2076412698158463E-01 a      1390     0    64     1     4
  1.0193749984959047E-01 a      1391     0    64     1     5
 -9.7715912359829044E-02 a      1392     0    64     1     6
  6.0428577012743445E-01 a      1393     0    64     1     7
  6.3990329305632310E-01 a      1394     0    64     1     8
 -3.8097496965776212E-01 a      1395     0    64     1     9
 -6.9155148732054150E-01 a      1396     0    64     1    10
  7.7839089265991435E-01 a      1397     0    64     1    11
 -9.1651740698737535E-02 a      1398     0    64     1    12
  2.8497880831120781E-01 a      1399     0    64     1    13
  4.5541446930327872E-01 a      1400     0    64     1    14
 -1.8377233071546367E-01 a      1401     0    64     1    15
 -6.6582318017635889E-01 a      1402     0    64     1    16
  1.6804720138281232E-01 a      1403     0    64     1    17
 -8.6624496289035802E-01 a      1404     0    64     1    18
 -9.9380107819748065E-01 a      1405     0    64     1    19
 -1.4174375241679404E-01 a      1406     0    64     1    20
 -3.5751349887184547E-01 a      1407     0    64     1    21
 -2.5106839223859018E-01 a      1408     0    64     1    22
  1.1810557512343958E-01 a      1409     0    65     1     1
  5.5377975725130024E-01 a      1410     0    65     1     2
 -9.4175965696910569E-01 a      1411     0    65     1     3
  1.1954223074826638E+00 a      1412     0    65     1     4
  9.9372098355808924E-01 a      1413     0    65     1     5
 -2.0836069084975661E-01 a      1414     0    65     1     6
 -1.9154840327674905E-01 a      1415     0    65     1     7
  7.4932138570769205E-02 a      1416     0    65     1     8
  3.1806435688902668E+00 a      1417     0    65     1     9
  8.5465537630270083E-01 a      1418     0    65     1    10
  1.3527449004017240E+00 a      1419     0    65     1    11
 -1.1532030788689431E+00 a      1420     0    65     1    12
 -2.3605374711723734E+00 a      1421     0    65     1    13
  1.9292153795939918E-01 a      1422     0    65     1    14
 -6.0432631913731927E-01 a      1423     0    65     1    15
 -6.3737236853475071E-02 a      1424     0    65     1    16
  3.7708322908164288E-01 a      1425     0    65     1    17
  1.3840596361435911E+00 a      1426     0    65     1    18
 -3.6492201280745812E-01 a      1427     0    65     1    19
  5.8283116155869941E-01 a      1428     0    65     1    20
 -9.0402059525059209E-01 a      1429     0    65     1    21
  1.0633287191544678E+00 a      1430     0    65     1    22
 -5.8569525736635464E-01 a      1431     0    66     1     1
  7.4134753200592840E-01 a      1432     0    66     1     2
  1.3511087085934939E-01 a      1433     0    66     1     3
  1.2119527450246148E+00 a      1434     0    66     1     4
  1.5937707764131983E+00 a      1435     0    66     1     5
  2.3158395254320016E-01 a      1436     0    66     1     6
 -1.7651605135302875E-01 a      1437     0    66     1     7
  7.5706219190621316E-01 a      1438     0    66     1     8
 -4.0907668555190302E+00 a      1439     0    66     1     9
 -2.7449082957286386E-01 a      1440     0    66     1    10
  1.3276880208728272E+00 a      1441     0    66     1    11
  1.5685209815873593E-02 a      1442     0    66     1    12
  1.3360905736073301E+00 a      1443     0    66     1    13
 -5.3732182910186366E-01 a      1444     0    66     1    14
 -2.7585231887058387E-01 a      1445     0    66     1    15
  1.3037833312307840E+00 a      1446     0    66     1    16
  2.9993839648921175E-02 a      1447     0    66     1    17
  1.0887723557811453E+00 a      1448     0    66     1    18
  3.4676824941841589E-01 a      1449     0    66     1    19
  1.0198833361970412E+00 a      1450     0    66     1    20
 -7.2710722128759953E-01 a      1451     0    66     1    21
  4.3819383301134140E-01 a      1452     0    66     1    22
  3.0126417755083108E+00 a      1453     0    67     1     1
  1.0536774305147059E+00 a      1454     0    67     1     2
 -5.8014104883980777E-01 a      1455     0    67     1     3
 -2.3116772685967830E+00 a      1456     0    67     1     4
 -3.2323355523555972E+00 a      1457     0    67     1     5
  1.7523732467556146E+00 a      1458     0    67     1     6
 -1.0857122775164865E+00 a      1459     0    67     1     7
  1.2724273411345293E+00 a      1460     0    67     1     8
 -6.5893010842914448E+00 a      1461     0    67     1     9
  1.5711229698284890E+00 a      1462     0    67     1    10
 -1.9312020784152337E+00 a      1463     0    67     1    11
  1.3368788387885260E+00 a      1464     0    67     1    12
  5.6105622670731030E+00 a      1465     0    67     1    13
  2.4689718790233597E+00 a      1466     0    67     1    14
 -7.6188808627858609E-02 a      1467     0    67     1    15
  4.3609230918012125E+00 a      1468     0    67     1    16
  8.7621145624284691E-01 a      1469     0    67     1    17
  3.5421561564248325E+00 a      1470     0    67     1    18
 -7.0842542716516843E-01 a      1471     0    67     1    19
 -3.6577029133510464E-01 a      1472     0    67     1    20
 -6.2968036349567824E-01 a      1473     0    67     1    21
 -1.1591990534856622E+00 a      1474     0    67     1    22
 -4.3402146799353419E-01 a      1475     0    68     1     1
  8.1449949740788530E-01 a      1476     0    68     1     2
 -1.3617731472816605E-01 a      1477     0    68     1     3
  8.2664396849382904E-01 a      1478     0    68     1     4
  1.6305079858524423E+00 a      1479     0    68     1     5
 -6.4893131392004519E-02 a      1480     0    68     1     6
  2.8891717495430536E-01 a      1481     0    68     1     7
  1.7842846511826695E+00 a      1482     0    68     1     8
  2.8938361392617601E-02 a      1483     0    68     1     9
  3.9493882076016801E-01 a      1484     0    68     1    10
  1.2637872297677732E+00 a      1485     0    68     1    11
